pmid,oddpub_category,text_source,label,access,data_location,accession_or_link,evidence_quote,rationale
39592620,unknown/misspecified source,mineru_md,false_negative,open,Data Terra repository (French national solid earth data infrastructure),https://doi.org/10.57932/bba3b3a3-e92e-4d90-92db-9b045684ed5d,"The SISMalp-1987-2023 catalogue is hosted by the Data Terra repository, the French infrastructure designed to facilitate access to solid earth data acquired and managed by research laboratories and observatory services... To cite the dataset: Janex, G., Langlais, & Guéguen, P. SISMalp-1987-2023... https://doi.org/10.57932/bba3b3a3-e92e-4d90-92db-9b045684ed5d (2024).","The authors deposited their newly compiled earthquake catalogue (CC-BY-4.0, including QuakeML/SC3ML files, CSV event list, station metadata) in the Data Terra repository with a resolvable DOI and no stated access restriction, meeting all three open-data criteria that the detector missed."
39592621,supplement,mineru_md,non_open_data,none,"GitHub repository ""examples"" folder (IFCA-Advanced-Computing/anjana), not a data repository",https://github.com/IFCA-Advanced-Computing/anjana (code repo only; no accession number/DOI for data),"""No new data have been generated for this work. The data used to test the library and the corresponding anonymized data generated according to some techniques tested can be found in the examples folder of the library's repository (v1.0.0).""","This article is a software/tool descriptor (the anjana Python anonymization library) that explicitly states no new data were generated, and only pre-existing third-party test datasets (adult, stroke, hospital) plus example outputs are placed in a GitHub code repository with no accession number or dedicated data deposit, so it does not meet the open-data definition and the detector's negative call is correct."
39592634,unknown/misspecified source,mineru_md,false_negative,open,Science Data Bank (ScienceDB),https://doi.org/10.57760/sciencedb.16910 (also https://www.scidb.cn/en/detail?dataSetId=2498ad34919e43a79c9443f58e863f4275),"""Our long-term high spatiotemporal SIF dataset, HCSIF, is available at https://www.scidb.cn/en/detail?dataSetId=2498ad34919e43a79c9443f58e863f4275. The data record includes China HCSIF data from March to October (the growing season) over the 2000–2022 period at 8-day/500 m resolution.""","The authors generated a novel derived data product (HCSIF, a downscaled SIF dataset) and deposited it in ScienceDB with a DOI/persistent URL, openly accessible with no access restriction stated, satisfying all three open-data criteria."
39604495,supplement,mineru_md,non_open_data,upon_request_or_restricted,"PhysioNet (https://physionet.org), ""The multimodal dental dataset""",https://doi.org/10.13026/h1tt-fc69,"""To access the data, researchers are required to complete the following steps: • Become a credentialed user of the PhysioNet platform. • Complete the mandatory training. • Submit a data access request and await approval. Once the application is approved, researchers will be granted access to the data.""","The authors deposited newly generated CBCT/panoramic/periapical dental imaging data on PhysioNet with a DOI, but access requires becoming a credentialed PhysioNet user, completing training, and obtaining approval of a data access request, making it a gated/controlled-access deposit rather than openly accessible data."
39609419,,mineru_md,false_negative,open,Dryad,https://doi.org/10.5061/dryad.nvx0k6dxw,"Te dataset is available at Dyrad36. ... 36. Chand, S., J. D. P. S. S. J., Karthik Namasivayam & Sivaprakasam, M. Modid: Multispectral oral disease image dataset with segmentaion. Dyrad Data https://doi.org/10.5061/dryad.nvx0k6dxw (2024).","The authors deposited their newly generated 243-image multispectral oral disease dataset in Dryad with a resolvable DOI and open Creative Commons licensing, meeting all three open-data criteria."
39609443,,mineru_md,false_negative,open,"NOAA/NCEI (National Centers for Environmental Information) data repository, NetCDF file",https://doi.org/10.25921/fe7c-5f76,"""This dataset13 is publicly available at the NOAA/NCEI data repository https://doi.org/10.25921/fe7c-5f76 as a NetCDF fle, which includes data citation, dataset identifers, metadata, and ordering instructions.""","The authors newly derived a 13-parameter acoustic dataset from WOA23 data and deposited it at NOAA/NCEI with a resolvable DOI and open public access, meeting all three open-data criteria that the detector missed."
39609451,github,mineru_md,non_open_data,upon_request_or_restricted,University of Bath Research Data Archive,https://doi.org/10.15125/BATH-01258 (https://researchdata.bath.ac.uk/id/eprint/1258),"""Users of the dataset can do so through the University of Bath Data Archive... where they will be presented with information about the dataset and a button to request access. Access to the data is unlikely to be denied - the request process exists to satisfy ethical requirements...""","The BioCV dataset is deposited with a DOI at an institutional repository, but access is gated behind a request/application process (for ethical/consent reasons around identifiable video of participants) rather than being immediately and openly downloadable, so it fails the ""not gated"" prong of the open-data definition even though deposit+accession are present."
39616184,,mineru_md,false_negative,open,Open Science Framework (OSF),https://doi.org/10.17605/OSF.IO/KJ7FW,"The data is stored in a repository hosted by the Open Science Framework26. ... 26. Kriesch, L. & Losacker, S. A global patent dataset of bioeconomy-related inventions [Dataset]. https://doi.org/10.17605/OSF.IO/KJ7FW (2024).","The authors generated a novel dataset (patent-level bioeconomy classification probabilities and topic labels derived via their own NLP model) and deposited it in the OSF repository with a resolvable DOI and no indication of access restriction, meeting all three open-data criteria, so the detector's negative call is a miss."
39622914,upon request,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.13236749,"Predictive SOCc, SOCd and SOCs maps, along with the associated prediction uncertainty, were provided for the years 1992 and 2000, for the entire territory of Hungary (https://doi.org/10.5281/zenodo.13236749). ... All maps were shared as GeoTIFF files","The authors generated 18 gridded SOC property/uncertainty maps via their own digital soil mapping pipeline and deposited them as GeoTIFF files at Zenodo with a resolvable DOI, satisfying deposit, accession, and open-access criteria even though the underlying raw SIMS point measurements remain available only upon request."
39632837,,mineru_md,false_negative,open,Figshare,https://doi.org/10.6084/m9.figshare.26946910,"Te dataset is publicly available on the Fiqshare repository15 and is presented as single fle... Kabot, O., Klein, L., Prokop, L., Mišák, S. & Slanina, Z. Dataset for antenna-based detection of fault types in covered conductors for 22 kv voltage power lines, https://doi.org/10.6084/m9.fgshare.26946910 (2024).","The authors deposited their newly generated antenna-based partial-discharge measurement dataset (476 samples across 14 classes) in the Figshare repository with a resolvable DOI, described as publicly available, satisfying all three open-data criteria."
39632886,unknown/misspecified source,mineru_md,false_negative,open,NSF NCAR Research Data Archive (RDA),https://doi.org/10.5065/JF2T-6F61 (also https://rda.ucar.edu/datasets/d31400838),"The data are archived at https://doi.org/10.5065/JF2T-6F61, which includes all meteorology data files, variable names and metadata, and the u-HRLDAS namelist. The data are available at the NSF NCAR Research Data Archive at https://rda.ucar.edu/datasets/d31400838.","The authors generated a novel gridded meteorology dataset (HUMID, 1981-2018 model-observation fusion product) and deposited it with a persistent DOI in the NCAR Research Data Archive, openly accessible, satisfying all three open-data criteria, so the detector's negative call is a false negative."
39632921,upon request,mineru_md,false_negative,open,University of La Laguna (ULL) research data repository — Mendeley Data (BICI-ULL dataset),https://doi.org/10.17632/pppj6cbtkc.1,"The complete BICI–ULL dataset is available through the research data repository of the University of La Laguna in Sosa-Guillén et al. 26. It consists of 795 files in NetCDF4 format... Sosa-Guillén, P., Exposito, F. J., Pérez Darias, J. C., González, A. & Diaz, J. P. BICI-ULL: Bioclimatic indicators dataset for the orographically complex Canary Islands archipelago, https://doi.org/10.17632/pppj6cbtkc.1 (2024). Data set.","The authors generated a novel 53-bioindicator dataset (795 NetCDF4 files) via WRF climate simulations and deposited it with an open, resolvable DOI (Mendeley Data via ULL repository), meeting all three open-data criteria, so the detector's negative call is a false negative."
39638783,github,mineru_md,non_open_data,upon_request_or_restricted,PhysioNet (C-REACT dataset project page),https://doi.org/10.13026/t9ka-6k29,"Both sets of reference standard annotations are available on PhysioNet50. While PhysioNet51 data are freely accessible, users are required to register, complete a credentialing process, and sign a data use agreement.","The newly generated annotation dataset is deposited with a DOI but access is explicitly gated behind PhysioNet credentialing and a signed data use agreement, so it is controlled/restricted access rather than openly accessible."
